route_id,date,distance,distance_norm,len_cs,len_et,file_cs,file_et,time_cs,time_et
0521_301,2022-05-31,0,0.0,148,148,0521_301-20220531\0521_301-20220531-060018-148-0.txt,0521_301-20220531\0521_301-20220531-064436-148-148.txt,060018,064436
0521_301,2022-06-01,1,0.007575757575757576,132,131,0521_301-20220601\0521_301-20220601-053916-132-0.txt,0521_301-20220601\0521_301-20220601-062223-131-131.txt,053916,062223
0521_301,2022-06-02,6,0.045112781954887216,133,133,0521_301-20220602\0521_301-20220602-054412-133-0.txt,0521_301-20220602\0521_301-20220602-054739-133-133.txt,054412,054739
0521_301,2022-06-03,0,0.0,103,103,0521_301-20220603\0521_301-20220603-054305-103-0.txt,0521_301-20220603\0521_301-20220603-063715-103-103.txt,054305,063715
0521_301,2022-06-07,4,0.03571428571428571,112,110,0521_301-20220607\0521_301-20220607-055703-112-0.txt,0521_301-20220607\0521_301-20220607-063933-110-110.txt,055703,063933
0521_301,2022-06-08,2,0.012048192771084338,166,166,0521_301-20220608\0521_301-20220608-054800-166-0.txt,0521_301-20220608\0521_301-20220608-063258-166-166.txt,054800,063258
0521_301,2022-06-09,7,0.047619047619047616,147,146,0521_301-20220609\0521_301-20220609-055332-147-0.txt,0521_301-20220609\0521_301-20220609-063137-146-146.txt,055332,063137
0521_301,2022-06-10,141,0.9657534246575342,146,142,0521_301-20220610\0521_301-20220610-054723-146-0.txt,0521_301-20220610\0521_301-20220610-063624-142-142.txt,054723,063624
0521_301,2022-06-13,0,0.0,145,145,0521_301-20220613\0521_301-20220613-061035-145-0.txt,0521_301-20220613\0521_301-20220613-065320-145-145.txt,061035,065320
0521_301,2022-06-14,6,0.03614457831325301,166,166,0521_301-20220614\0521_301-20220614-053753-167-0.txt,0521_301-20220614\0521_301-20220614-062909-166-166.txt,053753,062909
0521_301,2022-06-15,1,0.007042253521126761,142,141,0521_301-20220615\0521_301-20220615-053211-142-0.txt,0521_301-20220615\0521_301-20220615-061704-141-141.txt,053211,061704
0521_301,2022-06-17,7,0.06140350877192982,114,113,0521_301-20220617\0521_301-20220617-052959-114-0.txt,0521_301-20220617\0521_301-20220617-060456-113-113.txt,052959,060456
0521_301,2022-06-18,0,0.0,49,49,0521_301-20220618\0521_301-20220618-053622-49-0.txt,0521_301-20220618\0521_301-20220618-055328-49-49.txt,053622,055328
0521_301,2022-06-20,5,0.05102040816326531,98,97,0521_301-20220620\0521_301-20220620-054712-98-0.txt,0521_301-20220620\0521_301-20220620-061915-97-97.txt,054712,061915
0521_301,2022-06-21,4,0.028169014084507043,140,142,0521_301-20220621\0521_301-20220621-054529-142-0.txt,0521_301-20220621\0521_301-20220621-064156-142-142.txt,054529,064156
0521_301,2022-06-22,3,0.023076923076923078,130,129,0521_301-20220622\0521_301-20220622-053817-131-0.txt,0521_301-20220622\0521_301-20220622-061235-129-129.txt,053817,061235
0521_302,2022-05-31,6,0.04054054054054054,148,148,0521_302-20220531\0521_302-20220531-085845-148-0.txt,0521_302-20220531\0521_302-20220531-095010-148-148.txt,085845,095010
0521_302,2022-06-01,18,0.15,119,120,0521_302-20220601\0521_302-20220601-084336-119-0.txt,0521_302-20220601\0521_302-20220601-092712-120-120.txt,084336,092712
0521_302,2022-06-02,2,0.018867924528301886,104,106,0521_302-20220602\0521_302-20220602-083450-104-0.txt,0521_302-20220602\0521_302-20220602-091245-106-106.txt,083450,091245
0521_302,2022-06-03,4,0.032520325203252036,123,123,0521_302-20220603\0521_302-20220603-082733-123-0.txt,0521_302-20220603\0521_302-20220603-091803-123-123.txt,082733,091803
0521_302,2022-06-07,11,0.102803738317757,107,107,0521_302-20220607\0521_302-20220607-083126-107-0.txt,0521_302-20220607\0521_302-20220607-091028-107-107.txt,083126,091028
0521_302,2022-06-08,11,0.07432432432432433,147,148,0521_302-20220608\0521_302-20220608-084649-147-0.txt,0521_302-20220608\0521_302-20220608-094137-148-148.txt,084649,094137
0521_302,2022-06-09,0,0.0,121,121,0521_302-20220609\0521_302-20220609-084550-121-0.txt,0521_302-20220609\0521_302-20220609-092241-121-121.txt,084550,092241
0521_302,2022-06-10,10,0.0684931506849315,146,145,0521_302-20220610\0521_302-20220610-083203-146-0.txt,0521_302-20220610\0521_302-20220610-083923-145-145.txt,083203,083923
0521_302,2022-06-11,0,0.0,63,63,0521_302-20220611\0521_302-20220611-060624-63-0.txt,0521_302-20220611\0521_302-20220611-062837-63-63.txt,060624,062837
0521_302,2022-06-13,6,0.08108108108108109,74,74,0521_302-20220613\0521_302-20220613-082332-74-0.txt,0521_302-20220613\0521_302-20220613-085744-74-74.txt,082332,085744
0521_302,2022-06-14,7,0.05426356589147287,129,129,0521_302-20220614\0521_302-20220614-083124-129-0.txt,0521_302-20220614\0521_302-20220614-083721-129-129.txt,083124,083721
0521_302,2022-06-15,1,0.007462686567164179,133,134,0521_302-20220615\0521_302-20220615-084429-133-0.txt,0521_302-20220615\0521_302-20220615-094059-134-134.txt,084429,094059
0521_302,2022-06-16,30,0.2803738317757009,107,107,0521_302-20220616\0521_302-20220616-081807-107-0.txt,0521_302-20220616\0521_302-20220616-085738-107-107.txt,081807,085738
0521_302,2022-06-17,14,0.15053763440860216,93,93,0521_302-20220617\0521_302-20220617-081932-93-0.txt,0521_302-20220617\0521_302-20220617-085735-93-93.txt,081932,085735
0521_302,2022-06-20,0,0.0,82,82,0521_302-20220620\0521_302-20220620-081818-82-0.txt,0521_302-20220620\0521_302-20220620-084458-82-82.txt,081818,084458
0521_302,2022-06-21,8,0.0761904761904762,105,105,0521_302-20220621\0521_302-20220621-084605-105-0.txt,0521_302-20220621\0521_302-20220621-085136-105-105.txt,084605,085136
0521_302,2022-06-22,58,0.3945578231292517,147,147,0521_302-20220622\0521_302-20220622-083727-147-0.txt,0521_302-20220622\0521_302-20220622-084245-147-147.txt,083727,084245
0521_303,2022-05-31,85,0.5944055944055944,143,130,0521_303-20220531\0521_303-20220531-053710-143-0.txt,0521_303-20220531\0521_303-20220531-061117-130-130.txt,053710,061117
0521_303,2022-06-01,51,0.4015748031496063,127,124,0521_303-20220601\0521_303-20220601-053821-127-0.txt,0521_303-20220601\0521_303-20220601-060800-124-124.txt,053821,060800
0521_303,2022-06-02,84,0.6461538461538462,130,128,0521_303-20220602\0521_303-20220602-054351-130-0.txt,0521_303-20220602\0521_303-20220602-061510-128-128.txt,054351,061510
0521_303,2022-06-03,52,0.4369747899159664,119,115,0521_303-20220603\0521_303-20220603-053414-119-0.txt,0521_303-20220603\0521_303-20220603-055712-115-115.txt,053414,055712
0521_303,2022-06-07,42,0.45161290322580644,93,90,0521_303-20220607\0521_303-20220607-053146-93-0.txt,0521_303-20220607\0521_303-20220607-060344-90-90.txt,053146,060344
0521_303,2022-06-08,45,0.3082191780821918,146,144,0521_303-20220608\0521_303-20220608-053212-146-0.txt,0521_303-20220608\0521_303-20220608-060550-144-144.txt,053212,060550
0521_303,2022-06-09,58,0.48739495798319327,119,117,0521_303-20220609\0521_303-20220609-054936-119-0.txt,0521_303-20220609\0521_303-20220609-061413-117-117.txt,054936,061413
0521_303,2022-06-13,54,0.48214285714285715,112,106,0521_303-20220613\0521_303-20220613-054315-112-0.txt,0521_303-20220613\0521_303-20220613-060742-106-106.txt,054315,060742
0521_303,2022-06-14,75,0.5172413793103449,145,141,0521_303-20220614\0521_303-20220614-054341-145-0.txt,0521_303-20220614\0521_303-20220614-061943-141-141.txt,054341,061943
0521_303,2022-06-15,50,0.43859649122807015,114,112,0521_303-20220615\0521_303-20220615-053000-114-0.txt,0521_303-20220615\0521_303-20220615-060156-112-112.txt,053000,060156
0521_303,2022-06-17,69,0.5564516129032258,124,122,0521_303-20220617\0521_303-20220617-052525-124-0.txt,0521_303-20220617\0521_303-20220617-055632-122-122.txt,052525,055632
0521_303,2022-06-20,67,0.6504854368932039,95,103,0521_303-20220620\0521_303-20220620-052908-95-0.txt,0521_303-20220620\0521_303-20220620-060549-103-103.txt,052908,060549
0521_303,2022-06-21,57,0.4418604651162791,129,128,0521_303-20220621\0521_303-20220621-054117-129-0.txt,0521_303-20220621\0521_303-20220621-061909-128-128.txt,054117,061909
0521_303,2022-06-22,72,0.576,125,123,0521_303-20220622\0521_303-20220622-053019-125-0.txt,0521_303-20220622\0521_303-20220622-060220-123-123.txt,053019,060220
0521_304,2022-05-31,4,0.024691358024691357,162,160,0521_304-20220531\0521_304-20220531-054417-162-0.txt,0521_304-20220531\0521_304-20220531-062245-160-160.txt,054417,062245
0521_304,2022-06-01,3,0.0189873417721519,157,158,0521_304-20220601\0521_304-20220601-054439-157-0.txt,0521_304-20220601\0521_304-20220601-061546-158-158.txt,054439,061546
0521_304,2022-06-02,7,0.04929577464788732,142,141,0521_304-20220602\0521_304-20220602-053733-142-0.txt,0521_304-20220602\0521_304-20220602-061653-141-141.txt,053733,061653
0521_304,2022-06-03,52,0.37410071942446044,139,139,0521_304-20220603\0521_304-20220603-055006-139-0.txt,0521_304-20220603\0521_304-20220603-063720-139-139.txt,055006,063720
0521_304,2022-06-04,0,0.0,50,50,0521_304-20220604\0521_304-20220604-052928-50-0.txt,0521_304-20220604\0521_304-20220604-054512-50-50.txt,052928,054512
0521_304,2022-06-07,5,0.052083333333333336,96,95,0521_304-20220607\0521_304-20220607-051846-96-0.txt,0521_304-20220607\0521_304-20220607-055826-95-95.txt,051846,055826
0521_304,2022-06-08,33,0.2462686567164179,131,134,0521_304-20220608\0521_304-20220608-053216-131-0.txt,0521_304-20220608\0521_304-20220608-063013-134-134.txt,053216,063013
0521_304,2022-06-09,41,0.2949640287769784,139,136,0521_304-20220609\0521_304-20220609-053521-139-0.txt,0521_304-20220609\0521_304-20220609-063022-136-136.txt,053521,063022
0521_304,2022-06-10,12,0.0821917808219178,146,144,0521_304-20220610\0521_304-20220610-053939-146-0.txt,0521_304-20220610\0521_304-20220610-063639-144-144.txt,053939,063639
0521_304,2022-06-13,4,0.03278688524590164,122,122,0521_304-20220613\0521_304-20220613-054716-122-0.txt,0521_304-20220613\0521_304-20220613-061401-122-122.txt,054716,061401
0521_304,2022-06-14,14,0.08641975308641975,162,161,0521_304-20220614\0521_304-20220614-054513-162-0.txt,0521_304-20220614\0521_304-20220614-062732-161-161.txt,054513,062732
0521_304,2022-06-15,7,0.051094890510948905,137,136,0521_304-20220615\0521_304-20220615-053908-137-0.txt,0521_304-20220615\0521_304-20220615-061934-136-136.txt,053908,061934
0521_304,2022-06-17,6,0.05357142857142857,112,110,0521_304-20220617\0521_304-20220617-052921-112-0.txt,0521_304-20220617\0521_304-20220617-060954-110-110.txt,052921,060954
0521_304,2022-06-18,0,0.0,50,50,0521_304-20220618\0521_304-20220618-053555-50-0.txt,0521_304-20220618\0521_304-20220618-060202-50-50.txt,053555,060202
0521_304,2022-06-20,4,0.0392156862745098,102,100,0521_304-20220620\0521_304-20220620-052619-102-0.txt,0521_304-20220620\0521_304-20220620-055008-100-100.txt,052619,055008
0521_304,2022-06-21,1,0.006535947712418301,153,152,0521_304-20220621\0521_304-20220621-054000-153-0.txt,0521_304-20220621\0521_304-20220621-062835-152-152.txt,054000,062835
0521_304,2022-06-22,22,0.16541353383458646,131,133,0521_304-20220622\0521_304-20220622-052739-131-0.txt,0521_304-20220622\0521_304-20220622-061127-133-133.txt,052739,061127
0521_305,2022-05-31,73,0.5069444444444444,144,141,0521_305-20220531\0521_305-20220531-054016-144-0.txt,0521_305-20220531\0521_305-20220531-060818-141-141.txt,054016,060818
0521_305,2022-06-01,63,0.44680851063829785,141,141,0521_305-20220601\0521_305-20220601-052857-141-0.txt,0521_305-20220601\0521_305-20220601-060655-141-141.txt,052857,060655
0521_305,2022-06-02,62,0.43356643356643354,143,141,0521_305-20220602\0521_305-20220602-053629-143-0.txt,0521_305-20220602\0521_305-20220602-061315-141-141.txt,053629,061315
0521_305,2022-06-03,48,0.41379310344827586,116,114,0521_305-20220603\0521_305-20220603-052828-116-0.txt,0521_305-20220603\0521_305-20220603-055408-114-114.txt,052828,055408
0521_305,2022-06-07,42,0.42857142857142855,98,98,0521_305-20220607\0521_305-20220607-052039-98-0.txt,0521_305-20220607\0521_305-20220607-055007-98-98.txt,052039,055007
0521_305,2022-06-08,44,0.39285714285714285,112,112,0521_305-20220608\0521_305-20220608-052329-112-0.txt,0521_305-20220608\0521_305-20220608-052759-112-112.txt,052329,052759
0521_305,2022-06-09,65,0.4676258992805755,139,133,0521_305-20220609\0521_305-20220609-053036-139-0.txt,0521_305-20220609\0521_305-20220609-060347-133-133.txt,053036,060347
0521_305,2022-06-10,118,0.9672131147540983,122,122,0521_305-20220610\0521_305-20220610-054025-122-0.txt,0521_305-20220610\0521_305-20220610-061610-122-122.txt,054025,061610
0521_305,2022-06-13,47,0.41964285714285715,112,111,0521_305-20220613\0521_305-20220613-052829-112-0.txt,0521_305-20220613\0521_305-20220613-055327-111-111.txt,052829,055327
0521_305,2022-06-17,52,0.40310077519379844,129,128,0521_305-20220617\0521_305-20220617-052911-129-0.txt,0521_305-20220617\0521_305-20220617-060029-128-128.txt,052911,060029
0521_305,2022-06-18,0,0.0,41,41,0521_305-20220618\0521_305-20220618-051517-41-0.txt,0521_305-20220618\0521_305-20220618-052656-41-41.txt,051517,052656
0521_305,2022-06-20,63,0.5526315789473685,114,113,0521_305-20220620\0521_305-20220620-052130-114-0.txt,0521_305-20220620\0521_305-20220620-055508-113-113.txt,052130,055508
0521_305,2022-06-21,127,0.9202898550724637,138,137,0521_305-20220621\0521_305-20220621-052839-138-0.txt,0521_305-20220621\0521_305-20220621-055721-137-137.txt,052839,055721
0521_305,2022-06-22,44,0.35772357723577236,123,123,0521_305-20220622\0521_305-20220622-053205-123-0.txt,0521_305-20220622\0521_305-20220622-060145-123-123.txt,053205,060145
0521_307,2022-05-31,63,0.42857142857142855,146,147,0521_307-20220531\0521_307-20220531-052515-146-0.txt,0521_307-20220531\0521_307-20220531-060047-147-147.txt,052515,060047
0521_307,2022-06-01,41,0.3333333333333333,123,123,0521_307-20220601\0521_307-20220601-053040-123-0.txt,0521_307-20220601\0521_307-20220601-055742-123-123.txt,053040,055742
0521_307,2022-06-02,38,0.3114754098360656,122,122,0521_307-20220602\0521_307-20220602-052817-122-0.txt,0521_307-20220602\0521_307-20220602-055921-122-122.txt,052817,055921
0521_307,2022-06-03,40,0.37383177570093457,105,107,0521_307-20220603\0521_307-20220603-052611-105-0.txt,0521_307-20220603\0521_307-20220603-053502-107-107.txt,052611,053502
0521_307,2022-06-04,22,0.3793103448275862,55,58,0521_307-20220604\0521_307-20220604-052148-55-0.txt,0521_307-20220604\0521_307-20220604-055013-58-58.txt,052148,055013
0521_307,2022-06-07,10,0.14705882352941177,68,68,0521_307-20220607\0521_307-20220607-051806-68-0.txt,0521_307-20220607\0521_307-20220607-054219-68-68.txt,051806,054219
0521_307,2022-06-08,45,0.34615384615384615,124,130,0521_307-20220608\0521_307-20220608-052428-124-0.txt,0521_307-20220608\0521_307-20220608-060354-130-130.txt,052428,060354
0521_307,2022-06-09,45,0.391304347826087,114,115,0521_307-20220609\0521_307-20220609-052437-114-0.txt,0521_307-20220609\0521_307-20220609-055544-115-115.txt,052437,055544
0521_307,2022-06-11,34,0.5151515151515151,66,66,0521_307-20220611\0521_307-20220611-053103-66-0.txt,0521_307-20220611\0521_307-20220611-061041-66-66.txt,053103,061041
0521_307,2022-06-13,26,0.27956989247311825,90,93,0521_307-20220613\0521_307-20220613-052330-90-0.txt,0521_307-20220613\0521_307-20220613-054954-93-93.txt,052330,054954
0521_307,2022-06-14,40,0.2898550724637681,138,138,0521_307-20220614\0521_307-20220614-054012-138-0.txt,0521_307-20220614\0521_307-20220614-054809-138-138.txt,054012,054809
0521_307,2022-06-15,48,0.4897959183673469,98,95,0521_307-20220615\0521_307-20220615-052657-98-0.txt,0521_307-20220615\0521_307-20220615-055451-95-95.txt,052657,055451
0521_307,2022-06-17,42,0.4375,96,96,0521_307-20220617\0521_307-20220617-052205-96-0.txt,0521_307-20220617\0521_307-20220617-052840-96-96.txt,052205,052840
0521_308,2022-05-31,23,0.15436241610738255,149,144,0521_308-20220531\0521_308-20220531-061155-149-0.txt,0521_308-20220531\0521_308-20220531-072716-144-144.txt,061155,072716
0521_308,2022-06-01,25,0.1865671641791045,133,134,0521_308-20220601\0521_308-20220601-062315-133-0.txt,0521_308-20220601\0521_308-20220601-072854-134-134.txt,062315,072854
0521_308,2022-06-02,44,0.30344827586206896,142,145,0521_308-20220602\0521_308-20220602-060201-142-0.txt,0521_308-20220602\0521_308-20220602-072213-145-145.txt,060201,072213
0521_308,2022-06-03,6,0.04878048780487805,122,123,0521_308-20220603\0521_308-20220603-060004-122-0.txt,0521_308-20220603\0521_308-20220603-070137-123-123.txt,060004,070137
0521_308,2022-06-07,35,0.3153153153153153,111,111,0521_308-20220607\0521_308-20220607-054904-111-0.txt,0521_308-20220607\0521_308-20220607-064234-111-111.txt,054904,064234
0521_308,2022-06-08,25,0.17482517482517482,143,143,0521_308-20220608\0521_308-20220608-055932-143-0.txt,0521_308-20220608\0521_308-20220608-070616-143-143.txt,055932,070616
0521_308,2022-06-09,8,0.05755395683453238,139,139,0521_308-20220609\0521_308-20220609-061656-139-0.txt,0521_308-20220609\0521_308-20220609-072908-139-139.txt,061656,072908
0521_308,2022-06-10,18,0.12857142857142856,140,140,0521_308-20220610\0521_308-20220610-060346-140-0.txt,0521_308-20220610\0521_308-20220610-070330-140-140.txt,060346,070330
0521_308,2022-06-11,17,0.2328767123287671,66,73,0521_308-20220611\0521_308-20220611-061000-66-0.txt,0521_308-20220611\0521_308-20220611-065314-73-73.txt,061000,065314
0521_308,2022-06-13,4,0.047619047619047616,84,84,0521_308-20220613\0521_308-20220613-054651-84-0.txt,0521_308-20220613\0521_308-20220613-062440-84-84.txt,054651,062440
0521_308,2022-06-14,8,0.06015037593984962,133,133,0521_308-20220614\0521_308-20220614-055751-133-0.txt,0521_308-20220614\0521_308-20220614-065902-133-133.txt,055751,065902
0521_308,2022-06-15,28,0.2413793103448276,116,116,0521_308-20220615\0521_308-20220615-055759-116-0.txt,0521_308-20220615\0521_308-20220615-065150-116-116.txt,055759,065150
0521_308,2022-06-16,22,0.15827338129496402,137,139,0521_308-20220616\0521_308-20220616-060733-137-0.txt,0521_308-20220616\0521_308-20220616-072655-139-139.txt,060733,072655
0521_308,2022-06-17,24,0.2,120,120,0521_308-20220617\0521_308-20220617-060828-120-0.txt,0521_308-20220617\0521_308-20220617-065906-120-120.txt,060828,065906
0521_308,2022-06-20,9,0.10975609756097561,79,82,0521_308-20220620\0521_308-20220620-055729-79-0.txt,0521_308-20220620\0521_308-20220620-063936-82-82.txt,055729,063936
0521_308,2022-06-21,8,0.061068702290076333,131,131,0521_308-20220621\0521_308-20220621-060515-131-0.txt,0521_308-20220621\0521_308-20220621-070505-131-131.txt,060515,070505
0521_308,2022-06-22,11,0.08461538461538462,130,130,0521_308-20220622\0521_308-20220622-061158-130-0.txt,0521_308-20220622\0521_308-20220622-070809-130-130.txt,061158,070809
0521_310,2022-05-31,75,0.4601226993865031,163,158,0521_310-20220531\0521_310-20220531-064311-163-0.txt,0521_310-20220531\0521_310-20220531-072402-158-158.txt,064311,072402
0521_310,2022-06-01,61,0.3885350318471338,146,157,0521_310-20220601\0521_310-20220601-065606-157-0.txt,0521_310-20220601\0521_310-20220601-074649-157-157.txt,065606,074649
0521_310,2022-06-02,86,0.7107438016528925,121,118,0521_310-20220602\0521_310-20220602-063159-121-0.txt,0521_310-20220602\0521_310-20220602-071619-118-118.txt,063159,071619
0521_310,2022-06-03,53,0.4015151515151515,132,131,0521_310-20220603\0521_310-20220603-064258-132-0.txt,0521_310-20220603\0521_310-20220603-072006-131-131.txt,064258,072006
0521_310,2022-06-07,87,0.8529411764705882,102,101,0521_310-20220607\0521_310-20220607-063724-102-0.txt,0521_310-20220607\0521_310-20220607-073700-101-101.txt,063724,073700
0521_310,2022-06-08,35,0.2413793103448276,145,144,0521_310-20220608\0521_310-20220608-064833-145-0.txt,0521_310-20220608\0521_310-20220608-075850-144-144.txt,064833,075850
0521_310,2022-06-09,36,0.24161073825503357,149,149,0521_310-20220609\0521_310-20220609-065854-149-0.txt,0521_310-20220609\0521_310-20220609-070754-149-149.txt,065854,070754
0521_310,2022-06-10,46,0.3262411347517731,141,136,0521_310-20220610\0521_310-20220610-062114-141-0.txt,0521_310-20220610\0521_310-20220610-075614-136-136.txt,062114,075614
0521_310,2022-06-11,16,0.2191780821917808,67,73,0521_310-20220611\0521_310-20220611-060708-67-0.txt,0521_310-20220611\0521_310-20220611-064810-73-73.txt,060708,064810
0521_310,2022-06-13,23,0.17557251908396945,131,130,0521_310-20220613\0521_310-20220613-064718-131-0.txt,0521_310-20220613\0521_310-20220613-065439-130-130.txt,064718,065439
0521_310,2022-06-14,45,0.28662420382165604,157,156,0521_310-20220614\0521_310-20220614-065523-157-0.txt,0521_310-20220614\0521_310-20220614-075720-156-156.txt,065523,075720
0521_310,2022-06-15,28,0.2074074074074074,135,135,0521_310-20220615\0521_310-20220615-063858-135-0.txt,0521_310-20220615\0521_310-20220615-075338-135-135.txt,063858,075338
0521_310,2022-06-16,39,0.2785714285714286,140,114,0521_310-20220616\0521_310-20220616-062111-140-0.txt,0521_310-20220616\0521_310-20220616-071459-114-114.txt,062111,071459
0521_310,2022-06-17,12,0.10084033613445378,119,119,0521_310-20220617\0521_310-20220617-061811-119-0.txt,0521_310-20220617\0521_310-20220617-065956-119-119.txt,061811,065956
0521_310,2022-06-20,0,0.0,59,59,0521_310-20220620\0521_310-20220620-061953-59-0.txt,0521_310-20220620\0521_310-20220620-064255-59-59.txt,061953,064255
0521_310,2022-06-21,10,0.08196721311475409,122,122,0521_310-20220621\0521_310-20220621-062716-122-0.txt,0521_310-20220621\0521_310-20220621-065847-122-122.txt,062716,065847
0521_310,2022-06-22,2,0.018691588785046728,107,107,0521_310-20220622\0521_310-20220622-064851-107-0.txt,0521_310-20220622\0521_310-20220622-072059-107-107.txt,064851,072059
0521_313,2022-05-31,113,0.9658119658119658,117,116,0521_313-20220531\0521_313-20220531-055001-117-0.txt,0521_313-20220531\0521_313-20220531-065834-116-116.txt,055001,065834
0521_313,2022-06-01,0,0.0,71,71,0521_313-20220601\0521_313-20220601-063725-71-0.txt,0521_313-20220601\0521_313-20220601-080404-71-71.txt,063725,080404
0521_313,2022-06-02,116,0.943089430894309,123,121,0521_313-20220602\0521_313-20220602-055750-123-0.txt,0521_313-20220602\0521_313-20220602-070852-121-121.txt,055750,070852
0521_313,2022-06-03,91,0.8272727272727273,110,109,0521_313-20220603\0521_313-20220603-054431-110-0.txt,0521_313-20220603\0521_313-20220603-064554-109-109.txt,054431,064554
0521_313,2022-06-07,98,0.8828828828828829,111,110,0521_313-20220607\0521_313-20220607-055850-111-0.txt,0521_313-20220607\0521_313-20220607-071528-110-110.txt,055850,071528
0521_313,2022-06-08,121,0.9603174603174603,126,122,0521_313-20220608\0521_313-20220608-055639-126-0.txt,0521_313-20220608\0521_313-20220608-071349-122-122.txt,055639,071349
0521_313,2022-06-09,124,1.0,124,123,0521_313-20220609\0521_313-20220609-061250-124-0.txt,0521_313-20220609\0521_313-20220609-072616-123-123.txt,061250,072616
0521_313,2022-06-10,120,0.9448818897637795,127,126,0521_313-20220610\0521_313-20220610-062005-127-0.txt,0521_313-20220610\0521_313-20220610-072622-126-126.txt,062005,072622
0521_313,2022-06-13,104,0.9541284403669725,109,107,0521_313-20220613\0521_313-20220613-062007-109-0.txt,0521_313-20220613\0521_313-20220613-073403-107-107.txt,062007,073403
0521_313,2022-06-14,119,0.9015151515151515,132,112,0521_313-20220614\0521_313-20220614-060240-132-0.txt,0521_313-20220614\0521_313-20220614-071900-112-112.txt,060240,071900
0521_313,2022-06-15,109,0.9316239316239316,117,111,0521_313-20220615\0521_313-20220615-055339-117-0.txt,0521_313-20220615\0521_313-20220615-074259-111-111.txt,055339,074259
0521_313,2022-06-16,101,0.9528301886792453,106,106,0521_313-20220616\0521_313-20220616-055503-106-0.txt,0521_313-20220616\0521_313-20220616-071021-106-106.txt,055503,071021
0521_313,2022-06-17,94,0.9690721649484536,97,97,0521_313-20220617\0521_313-20220617-054754-97-0.txt,0521_313-20220617\0521_313-20220617-065710-97-97.txt,054754,065710
0521_313,2022-06-20,91,0.9891304347826086,92,92,0521_313-20220620\0521_313-20220620-053940-92-0.txt,0521_313-20220620\0521_313-20220620-060453-92-92.txt,053940,060453
0521_313,2022-06-21,97,0.9065420560747663,107,106,0521_313-20220621\0521_313-20220621-055624-107-0.txt,0521_313-20220621\0521_313-20220621-061530-106-106.txt,055624,061530
0521_313,2022-06-22,105,0.9545454545454546,110,109,0521_313-20220622\0521_313-20220622-060145-110-0.txt,0521_313-20220622\0521_313-20220622-071822-109-109.txt,060145,071822
0521_314,2022-05-31,145,0.847953216374269,171,171,0521_314-20220531\0521_314-20220531-061611-171-0.txt,0521_314-20220531\0521_314-20220531-075256-171-171.txt,061611,075256
0521_314,2022-06-01,0,0.0,150,150,0521_314-20220601\0521_314-20220601-062223-150-0.txt,0521_314-20220601\0521_314-20220601-072712-150-150.txt,062223,072712
0521_314,2022-06-02,0,0.0,115,115,0521_314-20220602\0521_314-20220602-065313-115-0.txt,0521_314-20220602\0521_314-20220602-081641-115-115.txt,065313,081641
0521_314,2022-06-03,3,0.03,100,97,0521_314-20220603\0521_314-20220603-061147-100-0.txt,0521_314-20220603\0521_314-20220603-065018-97-97.txt,061147,065018
0521_314,2022-06-07,1,0.01,100,99,0521_314-20220607\0521_314-20220607-055314-100-0.txt,0521_314-20220607\0521_314-20220607-064804-99-99.txt,055314,064804
0521_314,2022-06-08,0,0.0,152,152,0521_314-20220608\0521_314-20220608-055859-152-0.txt,0521_314-20220608\0521_314-20220608-070853-152-152.txt,055859,070853
0521_314,2022-06-09,0,0.0,162,162,0521_314-20220609\0521_314-20220609-062339-162-0.txt,0521_314-20220609\0521_314-20220609-074010-162-162.txt,062339,074010
0521_314,2022-06-10,0,0.0,139,139,0521_314-20220610\0521_314-20220610-055457-139-0.txt,0521_314-20220610\0521_314-20220610-070002-139-139.txt,055457,070002
0521_314,2022-06-13,0,0.0,127,127,0521_314-20220613\0521_314-20220613-055951-127-0.txt,0521_314-20220613\0521_314-20220613-065318-127-127.txt,055951,065318
0521_314,2022-06-14,2,0.015503875968992248,129,127,0521_314-20220614\0521_314-20220614-060013-129-0.txt,0521_314-20220614\0521_314-20220614-065829-127-127.txt,060013,065829
0521_314,2022-06-15,1,0.008264462809917356,121,120,0521_314-20220615\0521_314-20220615-054234-121-0.txt,0521_314-20220615\0521_314-20220615-063454-120-120.txt,054234,063454
0521_314,2022-06-16,74,0.556390977443609,133,128,0521_314-20220616\0521_314-20220616-060220-133-0.txt,0521_314-20220616\0521_314-20220616-065451-128-128.txt,060220,065451
0521_314,2022-06-17,1,0.008064516129032258,124,123,0521_314-20220617\0521_314-20220617-055222-124-0.txt,0521_314-20220617\0521_314-20220617-065146-123-123.txt,055222,065146
0521_314,2022-06-20,1,0.012345679012345678,81,80,0521_314-20220620\0521_314-20220620-053756-81-0.txt,0521_314-20220620\0521_314-20220620-061041-80-80.txt,053756,061041
0521_314,2022-06-21,2,0.015267175572519083,131,129,0521_314-20220621\0521_314-20220621-053843-131-0.txt,0521_314-20220621\0521_314-20220621-063814-129-129.txt,053843,063814
0521_314,2022-06-22,1,0.0078125,128,127,0521_314-20220622\0521_314-20220622-055327-128-0.txt,0521_314-20220622\0521_314-20220622-064623-127-127.txt,055327,064623
0521_315,2022-05-30,78,0.6842105263157895,114,108,0521_315-20220530\0521_315-20220530-073036-114-0.txt,0521_315-20220530\0521_315-20220530-074651-108-108.txt,073036,074651
